date,session_key,driver_number,speed,brake,rpm,n_gear,drs,meeting_key,throttle,x,y,z
2025-05-04T19:19:16.590000+00:00,10033,16,55,100,1,3944,1,1259,0,3349.325,-957.5704545454546,0.0
2025-05-04T19:19:16.790000+00:00,10033,16,55,100,1,3869,1,1259,0,3358.65,-963.3230769230769,0.0
2025-05-04T19:19:16.990000+00:00,10033,14,55,100,1,3921,1,1259,0,3365.83286908078,-967.5738161559889,0.0
2025-05-04T19:19:17.150000+00:00,10033,13,55,100,1,3915,1,1259,0,3369.8440111420614,-969.8022284122562,0.0
2025-05-04T19:19:17.350000+00:00,10033,11,55,100,1,3836,1,1259,0,3374.0058651026393,-972.0029325513196,0.0
2025-05-04T19:19:17.590000+00:00,10033,10,55,100,1,3786,1,1259,0,3378.288888888889,-974.2166666666667,0.0
2025-05-04T19:19:17.910000+00:00,10033,8,55,100,0,3989,1,1259,0,3385.4,-979.125,0.0
2025-05-04T19:19:18.070000+00:00,10033,8,55,100,0,3902,1,1259,0,3388.9555555555557,-981.3472222222222,0.0
2025-05-04T19:19:18.430000+00:00,10033,6,55,100,0,3914,1,1259,0,3392.934375,-982.978125,0.0
2025-05-04T19:19:18.711000+00:00,10033,5,55,100,0,4016,1,1259,0,3396.45,-985.45,0.0
2025-05-04T19:19:19.111000+00:00,10033,3,55,100,0,3950,1,1259,0,3400.27,-988.135,0.0
2025-05-04T19:19:19.311000+00:00,10033,3,55,100,0,3993,1,1259,0,3401.27,-988.635,0.0
2025-05-04T19:19:19.551000+00:00,10033,3,55,0,0,3947,1,1259,0,3402.94,-989.6266666666667,0.0
2025-05-04T19:19:19.911000+00:00,10033,2,55,0,0,4009,1,1259,0,3405.5923076923077,-991.5923076923077,0.0
2025-05-04T19:19:20.351000+00:00,10033,2,55,0,0,3999,1,1259,0,3407.3357142857144,-992.3357142857143,0.0
2025-05-04T19:19:20.670000+00:00,10033,0,55,0,0,4054,1,1259,0,3408.0,-993.0,0.0
2025-05-04T19:19:20.950000+00:00,10033,0,55,0,0,3938,1,1259,0,3408.0,-993.0,0.0
2025-05-04T19:19:21.350000+00:00,10033,2,55,0,0,4073,1,1259,0,3408.455263157895,-993.0,0.0
2025-05-04T19:19:21.550000+00:00,10033,0,55,0,0,4000,1,1259,0,3408.9815789473682,-993.0,0.0
2025-05-04T19:19:21.950000+00:00,10033,0,55,0,0,4023,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:22.190000+00:00,10033,0,55,0,0,4008,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:22.470000+00:00,10033,0,55,0,0,4041,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:22.670000+00:00,10033,0,55,0,0,4016,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:22.910000+00:00,10033,0,55,0,0,3979,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:23.070000+00:00,10033,0,55,0,0,4030,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:23.430000+00:00,10033,0,55,0,0,4037,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:23.830000+00:00,10033,0,55,0,0,4037,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:24.110000+00:00,10033,0,55,0,0,3898,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:24.350000+00:00,10033,0,55,0,0,2614,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:24.670000+00:00,10033,0,55,0,0,934,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:25.030000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:25.311000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:25.511000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:25.871000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:26.271000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:26.471000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:26.711000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:26.871000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:27.151000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:27.310000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:27.750000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:27.950000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:28.430000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:28.630000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:28.990000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:29.270000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:29.430000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:29.710000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:30.070000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:30.230000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:30.470000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:30.790000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:31.150000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:31.350000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:31.751000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:32.031000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:32.351000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:32.791000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:32.991000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:33.191000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:33.351000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:33.791000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:33.950000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:34.230000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:34.390000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:34.550000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:34.870000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:35.310000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:35.470000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:35.710000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:36.070000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:36.510000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:36.710000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:37.110000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:37.270000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:37.590000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:37.870000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:38.191000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:38.391000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:38.551000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:38.751000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:38.951000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:39.111000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:39.431000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:39.591000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:39.791000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:40.071000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:40.311000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:40.591000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:40.830000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:41.150000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:41.430000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:41.590000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:41.790000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:42.030000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:42.190000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:42.390000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:42.670000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:42.830000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:43.070000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:43.390000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:43.550000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:43.750000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:43.990000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:44.350000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:44.670000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:44.911000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:45.711000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:46.071000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:46.231000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:46.391000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:46.711000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:46.871000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:47.071000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:47.231000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:47.590000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:47.910000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:48.150000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:48.310000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:48.550000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:48.790000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:49.030000+00:00,10033,0,55,0,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:49.470000+00:00,10033,0,55,100,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:49.870000+00:00,10033,0,55,100,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:50.230000+00:00,10033,0,55,100,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:50.510000+00:00,10033,0,55,100,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:50.750000+00:00,10033,0,55,100,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:51.070000+00:00,10033,0,55,100,0,0,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:51.391000+00:00,10033,0,55,100,0,0,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:51.671000+00:00,10033,0,55,100,0,0,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:52.151000+00:00,10033,0,55,100,0,0,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:52.351000+00:00,10033,0,55,100,0,0,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:52.511000+00:00,10033,0,55,100,0,0,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:52.711000+00:00,10033,0,55,100,0,0,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:52.991000+00:00,10033,0,55,100,0,0,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:53.431000+00:00,10033,0,55,100,0,0,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:53.751000+00:00,10033,0,55,100,0,0,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:54.230000+00:00,10033,0,55,100,0,0,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:54.430000+00:00,10033,0,55,100,0,0,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:54.750000+00:00,10033,0,55,100,0,840,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:54.950000+00:00,10033,0,55,100,0,1845,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:55.270000+00:00,10033,0,55,100,0,1810,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:55.670000+00:00,10033,0,55,100,0,1739,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:55.870000+00:00,10033,0,55,100,0,1980,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:56.310000+00:00,10033,0,55,100,0,4018,3,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:56.710000+00:00,10033,0,55,100,0,3950,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:56.870000+00:00,10033,0,55,0,0,4008,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:57.030000+00:00,10033,0,55,0,0,3963,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:57.310000+00:00,10033,0,55,0,0,4010,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:57.550000+00:00,10033,0,55,0,0,3968,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:57.951000+00:00,10033,0,55,0,0,4126,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:58.191000+00:00,10033,0,55,0,0,4150,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:58.391000+00:00,10033,0,55,0,0,4105,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:58.551000+00:00,10033,0,55,0,0,4043,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:58.831000+00:00,10033,0,55,0,0,4074,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:59.191000+00:00,10033,0,55,0,0,4027,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:19:59.671000+00:00,10033,0,55,0,0,4060,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:00.071000+00:00,10033,0,55,0,0,4014,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:00.311000+00:00,10033,0,55,0,0,4066,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:00.471000+00:00,10033,0,55,0,0,4137,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:00.671000+00:00,10033,0,55,0,0,4057,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:00.830000+00:00,10033,0,55,0,0,4121,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:01.150000+00:00,10033,0,55,0,0,4077,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:01.510000+00:00,10033,0,55,0,0,4094,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:01.710000+00:00,10033,0,55,0,0,4086,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:01.910000+00:00,10033,0,55,0,0,3988,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:02.150000+00:00,10033,0,55,0,0,4009,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:02.350000+00:00,10033,0,55,0,0,4020,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:02.510000+00:00,10033,0,55,0,0,4087,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:02.670000+00:00,10033,0,55,0,0,4012,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:02.910000+00:00,10033,0,55,0,0,4080,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:03.190000+00:00,10033,0,55,0,0,4067,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:03.350000+00:00,10033,0,55,0,0,3995,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:03.510000+00:00,10033,0,55,0,1,4010,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:03.830000+00:00,10033,0,55,0,1,4027,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:03.990000+00:00,10033,0,55,0,1,4009,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:04.430000+00:00,10033,0,55,0,1,4039,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:04.831000+00:00,10033,0,55,0,1,4048,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:05.231000+00:00,10033,0,55,0,1,3971,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:05.391000+00:00,10033,0,55,0,1,3980,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:05.551000+00:00,10033,0,55,0,1,3999,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:05.791000+00:00,10033,0,55,0,1,4088,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:06.071000+00:00,10033,0,55,0,1,4051,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:06.511000+00:00,10033,0,55,0,1,3707,1,1259,0,3409.0,-993.0,0.0
2025-05-04T19:20:06.751000+00:00,10033,0,55,0,1,3592,1,1259,0,3409.0875,-993.0875,0.0
2025-05-04T19:20:06.991000+00:00,10033,3,55,0,1,3648,1,1259,0,3410.0,-994.0,0.0
2025-05-04T19:20:07.311000+00:00,10033,7,55,0,1,3668,1,1259,0,3410.7363636363634,-994.4909090909091,0.0
2025-05-04T19:20:07.550000+00:00,10033,10,55,0,1,3723,1,1259,0,3414.5642857142857,-997.0428571428571,0.0
2025-05-04T19:20:07.950000+00:00,10033,16,55,0,1,3445,1,1259,0,3427.7964285714284,-1004.7071428571429,0.0
2025-05-04T19:20:08.230000+00:00,10033,22,55,0,1,2745,1,1259,0,3441.515,-1013.055,0.0
2025-05-04T19:20:08.510000+00:00,10033,28,55,0,1,3206,1,1259,0,3455.65,-1021.59,0.0
2025-05-04T19:20:08.710000+00:00,10033,31,55,0,1,3569,1,1259,0,3468.71,-1029.885,0.0
2025-05-04T19:20:08.990000+00:00,10033,34,55,0,1,4031,1,1259,0,3491.56,-1042.975,0.0
2025-05-04T19:20:09.230000+00:00,10033,38,55,0,1,4340,1,1259,0,3517.4653846153847,-1059.0384615384614,0.0
2025-05-04T19:20:09.510000+00:00,10033,41,55,0,1,4648,1,1259,0,3538.321533923304,-1071.5221238938052,0.0
2025-05-04T19:20:09.750000+00:00,10033,42,55,0,1,4618,1,1259,0,3562.392330383481,-1086.3893805309735,0.0
2025-05-04T19:20:10.070000+00:00,10033,43,55,0,1,4739,1,1259,0,3783.633484162896,-1220.3800904977375,0.0
2025-05-04T19:20:10.390000+00:00,10033,42,55,0,1,4748,1,1259,0,3817.3,-1241.0625,0.0
2025-05-04T19:20:10.630000+00:00,10033,42,55,0,1,4654,1,1259,0,3841.09375,-1255.0625,0.0
2025-05-04T19:20:11.070000+00:00,10033,41,55,0,1,4612,1,1259,0,3890.16875,-1285.496875,0.0
2025-05-04T19:20:11.431000+00:00,10033,41,55,0,1,4555,1,1259,0,3928.366666666667,-1308.6166666666666,0.0
2025-05-04T19:20:11.591000+00:00,10033,41,55,0,1,4473,1,1259,0,3938.24,-1314.6466666666668,0.0
2025-05-04T19:20:11.871000+00:00,10033,41,55,0,1,4566,1,1259,0,3959.9214285714284,-1327.6571428571428,0.0
2025-05-04T19:20:12.071000+00:00,10033,40,55,0,1,4507,1,1259,0,3979.13,-1338.97,0.0
2025-05-04T19:20:12.511000+00:00,10033,40,55,0,1,4436,1,1259,0,4020.442857142857,-1363.6571428571428,0.0
2025-05-04T19:20:12.671000+00:00,10033,40,55,0,1,4412,1,1259,0,4035.336363636364,-1372.8272727272727,0.0
2025-05-04T19:20:12.831000+00:00,10033,39,55,0,1,4392,1,1259,0,4050.609090909091,-1382.2818181818182,0.0
2025-05-04T19:20:13.031000+00:00,10033,39,55,0,1,4427,1,1259,0,4068.86,-1393.47,0.0
2025-05-04T19:20:13.271000+00:00,10033,39,55,0,1,4377,1,1259,0,4094.9866666666667,-1408.9333333333334,0.0
2025-05-04T19:20:13.511000+00:00,10033,39,55,0,1,4342,1,1259,0,4116.276923076923,-1422.1846153846154,0.0
2025-05-04T19:20:13.791000+00:00,10033,39,55,0,1,4328,1,1259,0,4139.4375,-1436.6625,0.0
2025-05-04T19:20:13.951000+00:00,10033,39,55,0,1,4299,1,1259,0,4154.4375,-1445.6625,0.0
2025-05-04T19:20:14.151000+00:00,10033,39,55,0,1,4193,1,1259,0,4172.321428571428,-1456.392857142857,0.0
2025-05-04T19:20:14.350000+00:00,10033,38,55,0,1,4190,1,1259,0,4190.59375,-1467.35625,0.0
2025-05-04T19:20:14.590000+00:00,10033,38,55,0,1,4253,1,1259,0,4211.97,-1480.65,0.0
2025-05-04T19:20:15.590000+00:00,10033,36,55,0,1,3976,1,1259,0,4300.164516129033,-1533.541935483871,0.0
2025-05-04T19:20:15.750000+00:00,10033,36,55,0,1,3918,1,1259,0,4313.75,-1541.65,0.0
2025-05-04T19:20:16.150000+00:00,10033,35,55,0,1,3876,1,1259,0,4355.655518394648,-1567.103678929766,0.0
2025-05-04T19:20:16.310000+00:00,10033,34,55,0,1,3916,1,1259,0,4363.6822742474915,-1572.4548494983278,0.0
2025-05-04T19:20:16.470000+00:00,10033,34,55,0,1,3974,1,1259,2,4376.2692307692305,-1580.5692307692307,0.0
2025-05-04T19:20:16.750000+00:00,10033,35,55,0,1,3963,1,1259,5,4408.394299287411,-1600.4608076009501,0.0
2025-05-04T19:20:16.990000+00:00,10033,37,55,0,1,4206,1,1259,5,4422.646080760095,-1608.4418052256533,0.0
2025-05-04T19:20:17.150000+00:00,10033,37,55,0,1,4346,1,1259,5,4433.818181818182,-1614.8909090909092,0.0
2025-05-04T19:20:17.350000+00:00,10033,39,55,0,1,4437,1,1259,5,4451.97,-1625.76,0.0
2025-05-04T19:20:17.550000+00:00,10033,40,55,0,1,4536,1,1259,4,4469.97,-1636.4266666666667,0.0
2025-05-04T19:20:17.791000+00:00,10033,40,55,0,1,4508,1,1259,3,4493.163636363636,-1650.2727272727273,0.0
2025-05-04T19:20:17.951000+00:00,10033,41,55,0,1,4518,1,1259,3,4517.890909090909,-1664.8181818181818,0.0
2025-05-04T19:20:18.271000+00:00,10033,41,55,0,1,4529,1,1259,2,4539.322727272727,-1679.5863636363636,0.0
2025-05-04T19:20:18.511000+00:00,10033,41,55,0,1,4581,1,1259,2,4554.475,-1691.55,0.0
2025-05-04T19:20:18.751000+00:00,10033,41,55,0,1,4635,1,1259,2,4575.06,-1709.55,0.0
2025-05-04T19:20:18.951000+00:00,10033,41,55,0,1,4585,1,1259,1,4592.936363636363,-1724.3181818181818,0.0
2025-05-04T19:20:19.231000+00:00,10033,41,55,0,1,4585,1,1259,1,4616.311111111111,-1744.5722222222223,0.0
2025-05-04T19:20:19.591000+00:00,10033,40,55,0,1,4524,1,1259,1,4643.4625,-1774.225,0.0
2025-05-04T19:20:19.871000+00:00,10033,40,55,0,1,4367,1,1259,1,4659.7,-1800.0384615384614,0.0
2025-05-04T19:20:20.111000+00:00,10033,39,55,0,1,4588,1,1259,2,4672.228571428572,-1824.4571428571428,0.0
2025-05-04T19:20:20.511000+00:00,10033,39,55,0,1,4378,1,1259,2,4690.466666666666,-1864.1666666666667,0.0
2025-05-04T19:20:20.711000+00:00,10033,40,55,0,1,4348,1,1259,2,4697.133333333333,-1883.9133333333334,0.0
2025-05-04T19:20:20.871000+00:00,10033,40,55,0,1,4388,1,1259,2,4702.388888888889,-1900.4777777777779,0.0
2025-05-04T19:20:21.350000+00:00,10033,40,55,0,1,4524,1,1259,3,4713.45,-1952.6,0.0
2025-05-04T19:20:21.630000+00:00,10033,41,55,0,1,4544,1,1259,3,4716.664285714286,-1983.6285714285714,0.0
2025-05-04T19:20:21.950000+00:00,10033,42,55,0,1,4665,1,1259,3,4715.858695652174,-2034.1021739130435,0.0
2025-05-04T19:20:22.110000+00:00,10033,42,55,0,1,4712,1,1259,3,4714.119565217391,-2047.6673913043478,0.0
2025-05-04T19:20:22.310000+00:00,10033,43,55,0,1,4721,1,1259,3,4711.945652173913,-2064.6239130434783,0.0
2025-05-04T19:20:22.550000+00:00,10033,43,55,0,1,4814,1,1259,3,4707.94,-2089.595,0.0
2025-05-04T19:20:22.830000+00:00,10033,43,55,0,1,4836,1,1259,3,4699.0344827586205,-2122.0658307210033,0.0
2025-05-04T19:20:23.190000+00:00,10033,43,55,0,1,4854,1,1259,3,4677.463636363636,-2179.8545454545456,0.0
2025-05-04T19:20:23.470000+00:00,10033,44,55,0,1,4972,1,1259,3,4670.174377224199,-2196.6014234875447,0.0
